id,target
9fe86ede6a,0
9fe89b4214,0
9fe8b1944e,0
9fe8b370f5,1
9fe8b4c7de,1
9fe8b6b752,1
9fe8dc8562,0
9fe93b43cc,1
9fe94328e1,1
9fe99ca1e4,0
9fe9a9ae69,1
9fe9c8d1f7,0
9fe9f65a55,1
9fea3e87ae,0
9fea54f5ac,1
9fea5876ff,1
9fea6eb863,0
9fea9295be,1
9fea96219f,0
9fea994910,1
9fea9dcd69,0
9feaa1298b,0
9feada7e73,0
9feaf6ae7d,1
9feb1f7902,0
9feb326ea5,0
9feb538e40,0
9feb606182,1
9febcebb89,1
9fec1bda13,0
9fec1d7bd9,0
9fec1f00d3,0
9fec4ab3ec,0
9fec4da1cd,0
9fec873593,1
9fecb4edc1,1
9fecb67bb7,0
9fecbba1ac,1
9fecca7bd6,0
9fecd8bb02,1
9fecff96a0,0
9fed0ddd77,0
9fed31571a,0
9fed388b06,0
9fed56bc30,0
9fed584eef,0
9fed79d41d,1
9fed91fefe,0
9fedd3a74a,1
9fedf07f49,0
9fee21c573,1
9fee3a454a,1
9fee5203e7,1
9fee69f449,0
9fee8a31a5,1
9feea3a810,0
9feea47938,0
9feec18541,0
9fef1af5c6,0
9fef1fb116,0
9fef44892f,1
9fef56f9d9,1
9fefa57372,0
9fefccb85a,1
9fefd53bc7,0
9fefde239f,1
9fefe3f3a8,1
9fefe45527,0
9ff023d097,1
9ff024ee0c,1
9ff02ee9d0,1
9ff030bf06,0
9ff04254bd,1
9ff0594e13,0
9ff0631d32,0
9ff07495ee,0
9ff09083b5,0
9ff0a4ebde,0
9ff0cc3fea,0
9ff0d92884,1
9ff0ede2fd,1
9ff0fae8ff,1
9ff10528b5,1
9ff1595866,1
9ff168a69f,1
9ff17462cf,0
9ff174a0ba,0
9ff18d6fab,1
9ff1a5dbb3,1
9ff1b0f13f,1
9ff1b813a8,1
9ff1c91da7,1
9ff1cf7782,1
9ff1e4c700,1
9ff1fd2493,0
9ff22459c0,1
9ff234fc84,1
9ff23a374b,1
9ff2bced6a,1
9ff2c6d814,0
9ff2d2bf64,1
9ff2e5b3c0,1
9ff30ce8f7,1
9ff322830d,1
9ff334181e,0
9ff3583c3b,1
9ff374e3e9,0
9ff3968e75,1
9ff3bc7095,0
9ff3beba27,0
9ff3ed814b,0
9ff3f49823,1
9ff429054c,0
9ff42ced41,1
9ff445e54b,0
9ff461e550,0
9ff4699e30,1
9ff46febce,1
9ff4a12b4d,1
9ff4ce13c1,0
9ff4fa82f8,0
9ff509aec4,0
9ff52f8349,1
9ff55e3925,1
9ff58f88e3,0
9ff60f30ab,1
9ff67bf537,1
9ff68e166e,0
9ff6d83249,0
9ff71415fd,0
9ff743c07e,1
9ff74cf769,1
9ff7a38d2a,0
9ff7ebb0a2,1
9ff823ef12,0
9ff8316b9e,1
9ff84079e9,0
9ff84dafef,1
9ff8577e3b,0
9ff87308a7,0
9ff884cd6c,1
9ff8a6c3ce,0
9ff8b8244b,1
9ff8f08f3e,0
9ff8f72774,1
9ff91f105b,1
9ff926a945,0
9ff92b6a12,1
9ff93b0602,0
9ff93d4736,1
9ff95efd2b,1
9ff95f00e9,0
9ff96c8974,0
9ff9df6701,0
9ffa05aff5,0
9ffa0c76bb,0
9ffa16b00a,0
9ffa1f8f0f,0
9ffa283b03,1
9ffa399a87,1
9ffa3f934a,0
9ffa487c8b,1
9ffa4ad1ed,1
9ffa8f73a4,1
9ffac58012,1
9ffae1b986,0
9ffae64024,0
9ffae6c2af,1
9ffb0b6856,1
9ffb157256,1
9ffb46ea7d,1
9ffb494154,1
9ffb662244,1
9ffb8d06cc,0
9ffb9a98e3,1
9ffba6f119,0
9ffbb43c6a,1
9ffbb45bd9,1
9ffbc07e17,0
9ffbfec07d,0
9ffc07f087,0
9ffc2e8fd3,0
9ffc31e464,0
9ffc882d56,0
9ffc8c7a85,0
9ffca851ee,0
9ffcaaf597,0
9ffcbf8f78,0
9ffcd99b2b,1
9ffcdfbd0d,0
9ffce134a7,1
9ffd031d82,0
9ffd161b2a,1
9ffd18d94b,1
9ffd2c46f1,0
9ffd46102d,1
9ffd6a3cbc,1
9ffd8c565c,1
9ffda13ca1,0
9ffda8053a,1
9ffda97c2c,0
9ffdf1dc7c,0
9ffe91838d,1
9ffe9af943,1
9ffeb123fe,0
9ffec1036b,1
9ffee8e9fb,0
9fff5037db,1
9fff548481,1
9fff57ec09,1
9fff774a3d,1
9fff96cd5b,1
9fff9a0206,0
9fffa26f9d,0
9fffacb89e,0
9fffd16ecb,1
9fffd98aa4,1
9fffe3ade8,1
9ffff87921,1
a000159607,0
a0002e03cf,0
a00046caf5,1
a000931925,1
a0009fb7a7,0
a000c25f3a,1
a000cba48b,1
a000e94348,1
a000f3a41e,1
a00113eb14,0
a00115bbcb,1
a00117dd6b,0
a00129bcea,1
a0013a9b14,0
a00141d00c,1
a001492d07,1
a00149653f,1
a001799b9c,0
a001e36de4,1
a001ec5520,0
a00206e4c7,1
a00217589c,1
a00221a190,1
a00222976b,0
a002579808,1
a0025b101e,0
a0025c5533,1
a0027037eb,1
a002c57e6b,0
a002c77252,0
a002cde9e3,0
a002db6f0f,0
a003126fde,1
a003828f5c,0
a0039acda9,0
a003bbed9e,0
a003d6e12a,1
a004292eca,1
a0042b6b8a,0
a004943309,1
a004999f8d,0
a004d8d5b7,0
a0050b3515,1
a00511f565,0
a0051a64bc,1
a00521e886,1
a0053b9933,1
a0054fae54,0
a005c9f552,1
a00629d011,1
a00630002d,0
a006e22388,1
a006f00aad,1
a0070d2f13,0
a00719d677,1
a0077d2f1e,1
a0078f7839,1
a00797a689,1
a007df7414,0
a0081772dc,0
a0081e7c72,0
a008315bb5,1
a008531296,1
a0087ed624,0
a0087f1e37,0
a008a301f1,0
a008dbcc28,1
a008e474bf,1
a008ec6fcb,1
a008ee70d1,0
a008f07888,0
a008f64266,0
a009076fcb,0
a009199f80,1
a0091bf4d8,1
a0093bafcb,0
a0094eef46,1
a00981b9a8,1
a009887a32,0
a009c0baa7,1
a009c14952,1
a009de9902,1
a009e9ff7d,1
a00a1d8d3d,0
a00a2135c7,0
a00a254734,1
a00a29b74b,1
a00a33a28b,0
a00a348b0c,1
a00a358be8,1
a00a6c0477,1
a00a74de36,0
a00a768271,0
a00abbe935,0
a00acd9e96,0
a00af8d1ee,0
a00b05c3a0,1
a00b2ab1c0,0
a00b8b3b47,0
a00bb4ee91,1
a00bec5c7c,1
a00bf50732,0
a00bfb6b5d,1
a00c37a477,0
a00c6f601c,1
a00c88b941,0
a00c90af41,0
a00cdeba83,0
a00cf2289b,1
a00cf7f3be,1
a00d1a9e8e,1
a00d3d6189,1
a00d4c25c8,0
a00dbc9d43,1
a00de22d88,1
a00de3dc73,1
a00deebbcd,1
a00dfb980d,0
a00e011a77,1
a00e07a4fa,1
a00e125f7f,0
a00e34f8e9,0
a00e3c8067,1
a00e512bb3,0
a00e66dbab,0
a00e760537,0
a00ea6d7b2,1
a00eaf23df,1
a00ebdbe60,0
a00ed07638,0
a00ed2737f,1
a00f2ef746,1
a00f3793a1,0
a00f3ec4e9,1
a00f3edf36,1
a00f590ba1,0
a00f68e202,0
a00f85479d,0
a00fb25297,0
a00fb5565b,0
a01032936c,1
a0104a35d4,1
a0104d37e1,0
a01083872d,1
a0109bebfc,0
a010aa2004,1
a011101ce9,0
a0112aaf4b,0
a011525b4e,1
a0115d2dd3,0
a01162b91a,1
a0117b0f54,1
a0117e5868,0
a0118d9350,1
a0119644dc,0
a0119e9a1b,1
a011bbe618,0
a011d403cc,0
a01241f593,1
a012537159,1
a01282b674,1
a012bec2e7,1
a012d20b28,0
a012dd1fae,0
a012f40bfa,1
a012f7599b,1
a013098835,0
a0131c5af7,1
a0132116f5,1
a01322c660,1
a013468cee,1
a0136a3cbb,0
a0138367f6,1
a0138b92eb,0
a01392d353,1
a0139b4a9b,1
a013be4c64,1
a014300d79,1
a01470e338,0
a014b9aaa1,1
a014c63ccc,1
a014e01deb,1
a014f0d9ae,0
a01541b5e9,1
a01549e19a,0
a0157ae5ea,0
a0158bf509,1
a01595cba9,0
a015a4511a,1
a015ae0ec5,1
a015b24412,1
a015bdf9b2,1
a015d4d4b1,1
a01602e45c,0
a0162d4cc9,1
a0164ba786,1
a0167a8a6c,0
a01681e5ef,0
a0168defbf,0
a016934f7d,0
a016ae7e1d,0
a016c85c87,1
a016e55fea,1
a017060a92,1
a0171ed35b,1
a0172242fa,1
a017328002,1
a0173d15a4,0
a0175ade85,0
a01769dd93,0
a017826dbb,0
a01786d484,1
a017b957a8,1
a018217a40,0
a01839bc57,1
a0186150b2,0
a0187acc47,1
a0189dff5e,1
a018b53bac,1
a01908fb4a,0
a01929041a,0
a0194198b8,1
a01981a7b6,1
a0198a6190,0
a01995507b,0
a0199f16f2,0
a019b87549,1
a019fc7532,1
a01a12f282,0
a01a1a1f3b,1
a01a1c5dba,0
a01a442c1e,0
a01a601619,1
a01a91212a,1
a01aab40c4,1
a01acdb6dc,1
a01acf8de1,1
a01ae0d0df,1
a01b38022d,1
a01b606773,0
a01b6dd64c,1
a01b860eed,0
a01b9167e6,1
a01bd94321,0
a01be3bc13,1
a01c0e04b7,0
a01c0f2fa9,1
a01c14de59,0
a01c1c13f6,0
a01c3ceb75,1
a01c4c382c,1
a01cd5fca6,0
a01cd66f63,1
a01cdf684a,0
a01ce5fcb8,1
a01ce97df6,0
a01cfec524,0
a01d16e2ad,1
a01d666b0d,0
a01d7c9275,0
a01d8d9681,0
a01d8e0096,0
a01d935952,0
a01daae16c,1
a01dac1374,1
a01dbf77af,0
a01dccf986,0
a01e26527a,1
a01e4c9bce,0
a01e56f36f,0
a01e7e9030,0
a01e7faed3,0
a01e7fec20,1
a01eb1e42a,1
a01eb50499,1
a01ed8cb32,0
a01efe8071,0
a01f060778,0
a01f1bbb6c,0
a01f3cb454,0
a01f4533f3,0
a01f49c6e5,0
a01f4cd2e3,1
a01f5c5a53,1
a01f8f055d,1
a01fae1ef2,0
a01fd754ae,0
a01fedfd36,1
a02016122c,0
a02053242c,0
a0205e7a4c,1
a020613cf2,1
a02094caef,0
a020b1cab4,0
a021162a3a,1
a0211a3c53,0
a02123e533,1
a0213f23c5,1
a0215f4e40,1
a021b14930,0
a021ca85a9,0
a021d7fff6,1
a021e606e4,0
a021e9ba8c,0
a0225ba795,1
a0229f7ab0,0
a022d73964,1
a022db692b,0
a022e5ab74,1
a0233c6d27,0
a023438a7a,0
a0234ff5f7,0
a023688fce,0
a02398c779,0
a023bc3054,1
a023dff7ab,1
a023ec1e03,1
a023f294ec,1
a024154c9d,0
a024219bbb,0
a024250e0d,0
a024496568,0
a024513ba3,0
a024c946ff,1
a024dc0faf,1
a024eec502,0
a024f59884,0
a025054e4f,1
a02523f522,1
a0255539d9,1
a0255ac12a,1
a025ae6ee7,1
a026037ce0,0
a026614ac4,0
a0266536f8,1
a02679d779,0
a0267bc686,1
a026818b9e,0
a026aff4ee,0
a026b9a9d4,1
a026da5e00,0
a026ea94d1,0
a026f01ce1,0
a026f77ba4,1
a02701a066,1
a0270d3639,0
a0270ee71a,0
a02714be2d,0
a0273e8958,1
a02746a937,1
a02799c288,0
a027ea1352,1
a02800e733,0
a0285cbcc6,0
a028647d7c,1
a0287a55f0,1
a028b696a2,1
a029072708,1
a029479aef,0
a02952e367,0
a02959dd2c,1
a02993a1d3,0
a029d79214,1
a029de1755,1
a029dfcbfe,0
a029e7213d,1
a029e8e7fb,0
a02a0e9de9,0
a02a115c2d,0
a02a258734,0
a02a344263,1
a02a354a4f,0
a02a479ddc,1
a02a83763f,0
a02a9abb92,1
a02acb0a42,0
a02ad35dc5,1
a02ad41056,1
a02b025bdb,1
a02b4762a2,1
a02b511d3a,1
a02b66ce68,1
a02b68c88c,1
a02b74b2de,0
a02b88d459,1
a02b8e4433,0
a02bb62810,1
a02bc7694b,0
a02bd91a1c,0
a02be2295d,1
a02bfcad47,0
a02c108bc1,0
a02c246603,1
a02c3b6321,0
a02c5c48b2,0
a02c6f41c3,0
a02c72e3b7,0
a02c7721c0,0
a02c8b69b6,0
a02cb66c99,1
a02cc07d1b,1
a02cc60a0b,1
a02cd0cc41,0
a02cd2e36c,1
a02cf0ec23,1
a02cf87f82,1
a02d2f1c46,0
a02d372dbd,0
a02d54a162,1
a02d5b7048,1
a02d7b9398,1
a02d8ce7ad,0
a02de26175,0
a02de6a950,1
a02df4f178,1
a02e045fb2,0
a02e183c19,1
a02e589f1a,0
a02e898aaf,0
a02e91e351,0
a02ea7afd7,0
a02ee5e6fc,1
a02efbc774,0
a02f366db6,0
a02f6b1b00,0
a02fedbc6b,1
a0300225b6,1
a0304499e0,0
a030569aac,0
a03080e160,1
a03094f4de,1
a0309c25f8,1
a030cf395a,1
a030dd14af,1
a030ee5982,0
a0314c4fbf,0
a0316322e4,1
a03166caae,1
a031808ca9,0
a0318555dc,0
a031e9ae6b,1
a031ec58f8,1
a032298fad,1
a0322af61c,0
a0324dbf6b,0
a032795bca,1
a0329134b8,0
a032940592,1
a0329fb1ea,1
a033046756,1
a03352d614,0
a0335330be,0
a0336987fc,0
a033d9d6ff,0
a033e97836,0
a03402b8f7,0
a0340f6af8,0
a03447abd9,0
a0346acb0c,0
a034a0c130,1
a034b25444,1
a034c1adc1,1
a034facef9,1
a035391314,0
a0354464e7,1
a03566afa6,0
a0356e79d8,1
a03594aa53,0
a035a0dae5,1
a035a82a25,1
a035be1033,1
a035c9ddd8,0
a035f2cb4a,1
a0366c6d03,0
a0366f93f0,0
a03698ac13,0
a036f11cbb,0
a03744e344,0
a0374636fa,1
a0376a1d2f,0
a037a0b56a,0
a037a0cd9c,1
a037b3521a,1
a037ded0f3,1
a0380a3c67,1
a0383e1ff6,1
a0384c0e9a,1
a0386a16e9,0
a03874b3cb,0
a038950e00,0
a038cc4674,0
a038f20843,1
a0392ad3ed,1
a0396c469d,0
a0397c6945,0
a039d2c8bc,0
a039d9ee08,1
a039e814b3,1
a039edb23f,1
a039f8fda1,1
a03a0a9a17,1
a03a4d4403,1
a03a7aaffc,1
a03a9a2115,1
a03abcb118,1
a03acb0134,0
a03af5dd97,1
a03b3a1325,1
a03b6ffb36,0
a03b92ff99,0
a03ba2b2a9,0
a03baa9eb3,1
a03bb26907,1
a03be1e8fb,0
a03c35413b,1
a03c4cd65e,1
a03cf99ef0,1
a03d528c51,0
a03d5d24c9,0
a03da5b503,0
a03dc9e5a5,1
a03dd62ac3,1
a03de7bd6c,0
a03df3842c,0
a03dfb3c28,0
a03e74c0b8,0
a03e8d5421,1
a03e94d57d,1
a03eb79ba2,0
a03ed0dc03,0
a03efadcda,1
a03f098cad,0
a03f159f04,1
a03f532f16,1
a03f8f5eb6,1
a03f997109,1
a03fa13157,1
a03fa249f5,1
a03fcda78f,1
a03fce6f5d,0
a03ff3b42b,0
a04017055c,1
a04018652d,1
a0403e9ab5,0
a0404a8dad,0
a04056c6ef,1
a04089b961,1
a0409e2235,0
a040a04352,1
a040ecd927,1
a040f394a0,0
a0410e0e11,0
a0411fbd38,1
a04122ed1d,1
a04143cffa,1
a0416ff819,1
a041930cec,1
a041bce3a5,1
a041cfcf59,1
a041ea6d04,1
a041f53f44,1
a04218214c,0
a0421e1737,1
a04239aa2f,0
a0424b1f66,1
a04273846a,1
a042a92df8,1
a042b0463e,0
a042f54512,1
a042fbe276,0
a043314a1c,1
a0434cdd46,1
a0435e123e,0
a043740136,1
a0437e4345,1
a0438ad9c1,0
a043e4fdf6,1
a043e70b60,0
a04406a4f8,0
a04419b25a,1
a0441bc1f6,0
a044208a37,0
a044337fb1,0
a0443efdf1,0
a0446750e8,0
a04492d5af,1
a044a335e0,0
a044c0a644,0
a044d1f22f,1
a044d84d36,0
a044f6b709,0
a0450186b5,0
a045f761d0,0
a0461b92f7,1
a0462e109a,0
a046590ada,0
a0468d621b,1
a046ad6b2e,0
a046badf7e,0
a046f9127d,0
a046fdc00a,0
a047393bd0,1
a047411dea,0
a04785510d,0
a04792d378,0
a04793a28a,0
a047995d3e,0
a047a4ff89,1
a0481fb04d,1
a0485b6b2b,0
a04872de80,0
a04881eefc,0
a0488e7e02,1
a048cb5658,1
a048d922c9,1
a048f10469,1
a048f9d788,1
a04958a0af,0
a0495f23c8,1
a04960a35b,0
a0497cbbb0,1
a049cdc6d3,1
a049d02519,0
a049d3ef19,0
a049d63246,1
a049df89aa,1
a049eb153e,0
a049fff2a8,0
a04a294c6e,1
a04a566469,1
a04ad8441d,1
a04b3e9a75,0
a04b5cfefd,0
a04c0f1917,1
a04c8143e1,0
a04c8e874e,1
a04cc1228f,1
a04ccec0c8,0
a04d05376d,1
a04d150ac2,1
a04d90b489,0
a04d976df8,0
a04d9920ac,1
a04d9e11d9,0
a04da7abc4,0
a04db9c9c5,0
a04dc9c4cd,1
a04e063f07,1
a04e8f7925,0
a04e8ffaff,0
a04ee54e6f,1
a04f00cb1c,0
a04f075810,1
a04f4872ca,1
a04f7a2cfb,1
a04faaeff0,1
a04fd1f6b4,0
a04fe5207c,1
a050335a31,1
a0505a9ca9,1
a050778441,1
a050aa7d44,0
a050cf6690,1
a050dcad58,0
a050f78d73,0
a05100dc63,1
a0513921d9,0
a0514c259d,0
a0514fc466,1
a0517eedc7,1
a0518619bd,1
a05186d793,0
a051bae73b,1
a051cb2c0c,1
a051f8dd89,1
a052083a30,1
a0521b05a2,1
a0521f4d4f,1
a052600031,1
a05268388b,0
a052710317,1
a05287affd,0
a05292852f,0
a052944c02,1
a0529c48e3,0
a052ad4bcb,0
a052b0fc72,1
a052eb7f83,0
a052f88a61,1
a0530f64a2,1
a05311ae96,1
a05329c997,0
a05348c44c,1
a053681a89,1
a0538425ec,1
a05393ea5f,0
a0539db21b,0
a0539f38ef,1
a053a5313f,0
a0543f2257,1
a0544bfa30,1
a054576ee5,0
a0545a186a,1
a0547fa75c,0
a054a3a162,0
a054f065bd,0
a05500e72d,0
a05517d83f,1
a05524c96c,0
a05568fab1,1
a05569a6f4,1
a05582e0d8,0
a055a3980f,0
a055b3d558,1
a055c452b6,1
a055d113c8,1
a05609266b,0
a0560da28f,0
a0561479eb,1
a05642feea,0
a0564fdc07,0
a0565a0654,0
a056c31c7e,0
a056d3dd43,1
a056d7ee9b,0
a056dd8025,1
a056dda74a,1
a05703f803,1
a057160c27,0
a057331e6e,0
a05734498b,1
a057864d49,0
a057bec86a,1
a057def7bc,1
a057eea534,0
a058278913,1
a058566ff1,1
a0585d634e,1
a0586af15b,0
a0586d8fdf,0
a0588e9351,0
a058d17835,0
a05901f12d,1
a059071dc5,1
a0592a5d72,1
a0592c6974,0
a0592cea65,0
a0592e6c6a,1
a05941065b,0
a0594f17f6,0
a0595cff0c,0
a0596cd025,1
a0598b0ea2,0
a059b46a32,0
a059bb69d2,0
a059d518f6,1
a059f054a8,1
a05a038a38,0
a05a0a3575,0
a05a3a33fd,1
a05a621501,0
a05a7c6d78,0
a05aa3fc71,1
a05abdb8e3,1
a05aeed578,0
a05afd668f,0
a05b09529a,0
a05b0e6dd4,1
a05b649033,1
a05b76a346,1
a05b919713,1
a05bef4f11,0
a05bf52bcf,1
a05bf7e2ae,0
a05c0d7ac1,1
a05c2012f4,0
a05c31a255,1
a05c43c1c7,0
a05c4f99f5,0
a05c71801b,1
a05c71f400,0
a05c740e2c,1
a05c784d8a,1
a05c82b23f,1
a05cbd08f6,1
a05ceec958,1
a05cf35310,0
a05cf42e23,0
a05d39ef69,1
a05d3c1f6a,1
a05d4a75b7,0
a05da80325,0
a05de961f0,1
a05df5e527,0
a05e02fff2,1
a05e07ff78,0
a05e58fff8,0
a05e7c130e,0
a05e876565,1
a05ebbe3ab,1
a05ed98c53,0
a05f04f582,0
a05f29fa42,0
a05f37fecc,1
a05f5c16dc,1
a05f65aa54,0
a05fd81d77,0
a05ff312a1,0
a0602cc83d,0
a0603f025a,0
a06042af0e,0
a06065a015,0
a060684332,0
a06077d453,0
a0609abebb,1
a060d0eec9,0
a060d61f22,1
a060e51281,0
a06100eb1e,1
a061158713,0
a0612ac2bd,0
a0612d0603,1
a061347918,1
a06161f855,0
a0618d1237,1
a0618f7067,0
a06197cb74,0
a061a61301,1
a061a9c6e3,0
a061b1d866,0
a061e40859,0
a061f5e127,1
a061f666e0,1
a062130899,0
a0621a0219,1
a0621cadbd,1
a06228a39d,1
a06231691c,1
a062545b82,1
a06255736d,0
a06282406e,0
a062853ec4,0
a062916f89,1
a062a78ca0,1
a062ac8e8f,0
a062c33339,0
a062d3b950,1
a06337a160,0
a063649db9,0
a063763d3d,1
a0639d7c86,1
a063ae2dce,0
a063b49490,0
a063c965f0,0
a063f3053d,0
a063f44aff,0
a06424bbb8,1
a0648fe6e7,1
a06499f70e,1
a064a7a432,0
a064cf1db2,0
a064d7b51e,0
a064f8eca6,1
a065987619,1
a065ded5e2,0
a065eda220,0
a065f8eb96,1
a06606cdab,1
a0660f9aa4,0
a0661b028c,0
a0664b0c9b,0
a0665fb5fc,0
a0666ced83,1
a066843964,0
a0669fae7d,1
a0670459b1,1
a06722a36a,1
a0673f95d2,1
a067547617,0
a06778e449,0
a0679bbd26,0
a0679c28c9,1
a067ab79e5,1
a067b13507,1
a067b8ddbe,0
a067be33f9,1
a067d2cec7,1
a067e5bff2,1
a06810ab85,1
a06882dba3,0
a068890c01,0
a068a1c15b,1
a068c67423,0
a068f06df5,1
a06985fe01,0
a069e83e48,1
a06a146cfd,1
a06a3f8bc0,1
a06a49aaf5,1
a06a57db2d,1
a06abd617a,1
a06adadcea,1
a06b49a933,0
a06b4e06fa,1
a06b6c07a0,0
a06b9140f7,1
a06b974b81,1
a06bb3eaab,1
a06bcfee83,1
a06be6e512,0
a06c6e255f,1
a06c785406,0
a06c7f6277,0
a06c9da00e,1
a06ce899bc,0
a06d036347,1
a06d14f466,1
a06d19077c,0
a06d31581a,0
a06d570907,0
a06d60b890,1
a06d778fd4,1
a06d809267,0
a06d95fc1f,0
a06ddac555,0
a06e134f3a,1
a06e6d722b,1
a06e94b470,0
a06e9719e7,0
a06f0c54ce,0
a06f1f4ae4,0
a06f31aa50,0
a06fa5e8be,0
a06fb5568f,0
a06fbbc71f,1
a06fefab26,0
a070595262,0
a070684040,0
a070925153,0
a07095c4fa,1
a070b0d13e,1
a070c8358f,0
a0710f5a84,0
a071219cb2,1
a07144a5c0,1
a07161d0b0,1
a0718a7f06,1
a071958b92,0
a0719e79d8,0
a0719eea44,0
a0719f6831,0
a071d9e283,1
a071df5114,0
a071f1926e,0
a07218f859,1
a072311e14,0
a0723ed37b,1
a072625f22,0
a072805d84,1
a072864ff7,0
a072899142,1
a072be19a1,1
a072cbb8b9,1
a07317eb60,1
a0731a9733,1
a0731f13f3,0
a0732e7e42,0
a073a939ca,1
a073bc5fa2,0
a073c8b363,1
a073c9aaf6,0
a073eac78f,1
a073f56420,0
a073f6e4cc,1
a0741e62f9,1
a074327716,0
a0748855c8,1
a0749ee200,1
a074a88a2d,1
a074f14270,1
a074f6dcfa,0
a074ff2ab8,0
a0752fe9b2,0
a075585334,1
a07581a9de,0
a0759418b2,0
a075beaae1,1
a075c68f30,0
a075d8569a,1
a075e50263,1
a075e71a59,0
a076099fc3,1
a0760d0ac6,0
a0762dadd4,0
a0762f7127,0
a0763583b8,0
a07648b06c,0
a076493dee,1
a076890b5e,1
a076a628f2,1
a076a63ecd,1
a076cdc49d,1
a0770d55d9,0
a0770eb729,1
a07728182e,1
a07789d3eb,1
a077a7e757,0
a077dd8e3a,1
a077def771,0
a07802543e,0
a07804a234,0
a07818922e,0
a07836d24e,1
a0786061d8,1
a07881125b,0
a0788ec8e7,1
a0788fd9e5,0
a078bd607d,1
a078e5e384,1
a078ec31a6,0
a07914dd18,0
a0792b8381,1
a0793fd893,1
a079643174,1
a07964ae40,0
a0796e1014,1
a0797dbe84,0
a079b8b0df,1
a079c88ad8,1
a079f02aee,0
a07a018ef4,1
a07a18a421,0
a07a2d9755,1
a07a5aa8d1,1
a07a876df5,0
a07aa89964,0
a07ad39b61,1
a07ad523c9,0
a07b09d995,0
a07b163275,1
a07b56b06b,1
a07b5fb44a,1
a07baf0ba3,0
a07bc62495,1
a07bd2ab5b,1
a07bee18db,1
a07c5286ce,0
a07c577701,0
a07c5fc647,1
a07c6f45b0,1
a07c9ad27b,0
a07cb82b01,1
a07cd2ad61,0
a07cf588d6,1
a07d377f29,0
a07d4d380b,1
a07d5e1361,1
a07d6d5b5b,1
a07d7e4286,1
a07debd8d8,0
a07df7714b,0
a07e06a3d6,0
a07e40df3e,0
a07e509010,1
a07e50f841,1
a07e87a98a,0
a07ee40538,0
a07f48b2eb,0
a07f5bffe3,0
a07fbe62a3,0
a0800b44bc,0
a08025a832,0
a0803e20fb,0
a08081b396,1
a08084d6f6,0
a080856b04,0
a0808d9ba9,0
a0808f3e1d,1
a080a797e2,1
a080d838d6,1
a080dbb3af,1
a080de96dd,1
a0810df9c6,0
a08118c7c6,0
a08137293f,1
a0813d3826,0
a08155e63f,1
a0816a7ebd,0
a081b2d263,1
a081bd5c55,0
a081c45913,0
a081f09487,1
a081f2ce14,1
a08223638b,1
a08225dc34,1
a0827499aa,1
a082883d4a,1
a0828fe636,0
a082d6a899,1
a082ec07d7,0
a082f8987b,0
a0830385be,0
a083180437,0
a083272b1b,0
a0834139b6,0
a0834c6a04,1
a0837337b8,1
a083b7e24b,1
a083ee3cd3,1
a083f81702,0
a0843335c1,1
a08459f45d,0
a0845bf96d,0
a08491652d,1
a084b0e180,1
a084b3cdf8,0
a0851c3246,1
a085351127,0
a0856ef4df,0
a085966ae7,1
a085e04cbc,0
a0860bd111,0
a08659a9c4,0
a086b38227,0
a086c30608,0
a087311e32,0
a0874024e4,0
a087402a46,0
a087505ea3,1
a087838519,0
a0878cd14c,0
a087d51e8d,1
a087e70c27,1
a087e77be7,1
a088346c5b,0
a08834bab5,1
a0883ae742,1
a0884a4bff,0
a08850c46d,1
a088570bc8,1
a088973974,0
a088ad7fd9,1
a088cd5fe5,1
a088fb3de9,0
a08900d2af,1
a0890bc3f4,1
a089101930,0
a08942ff3f,0
a08961f40f,0
a08967250e,0
a089920527,1
a08994ee59,1
a089cf56e6,0
a089eb0ba6,1
a08a159049,1
a08a1cf58c,1
a08a5abcd9,0
a08a9c6b93,1
a08b056bca,0
a08b07b288,1
a08b1aee8f,1
a08b27a9cd,1
a08b284a17,1
a08b55de9e,1
a08b62fdca,0
a08b995de4,1
a08bbc888e,0
a08bcfba29,0
a08bd5f3da,1
a08bf47750,1
a08bfcf0a0,1
a08c0181e1,1
a08c1357b9,1
a08c526e56,0
a08c538f51,0
a08c94ea0f,0
a08c9f6160,1
a08ca61777,0
a08cc76299,0
a08d029b91,1
a08d07c105,0
a08d087966,1
a08d1411f2,0
a08d17b61f,1
a08d38fd70,1
a08d68d5db,0
a08d76bb47,0
a08d7c48d2,1
a08da9a3b0,0
a08dae95a4,1
a08dbff8c7,0
a08dce1099,1
a08ddc24cb,1
a08de23648,0
a08de46130,1
a08e1e6c57,1
a08e4783e3,0
a08e48914b,1
a08e56e537,0
a08e766600,0
a08e8a1b1c,0
a08ea5587a,0
a08ed256cb,1
a08ee6ea2c,1
a08f025620,1
a08f4d31bd,0
a08f4f4ec5,1
a08fa2780c,1
a08fbb808c,0
a08fe5a906,1
a08ffa2eab,0
a09009ac0c,1
a0902a4ae3,1
a09078bd0c,0
a090b4f708,0
a091026586,0
a0910fc563,1
a0913631f6,0
a091522e64,1
a091878a4c,1
a0919e8bab,0
a091a769df,1
a09293a582,0
a092b8457b,1
a092c91ca9,0
a092d6ee2a,1
a092e0f303,0
a092ef6244,0
a0934b80d6,0
a093789bde,0
a093a61734,1
a093acbfd1,1
a093d31c08,1
a093e6aa52,0
a094458aaf,1
